,author,content,game_id,inserted_at,post_no
9203,WhemeStar,"UNVOTE: 

Okay",71675,2017-05-11 16:20:00,1201
9204,TwoFace,"
I don't really care what you do anymore since you are scum. Though if you are town yeah I will definitely be mad at you cause there is no excuse for this crappy play",71675,2017-05-11 16:20:00,1202
9205,WhemeStar,I know you so well twoface,71675,2017-05-11 16:21:00,1203
9206,Hikari Link,"
His anti-town play early on (I personally didn't find it scummy, so much as flawed).
The circumstances of him replacing out (I think he flip-flopped several times) and during the times he was allegedly outing, he was posting and his name was never placed in the Replacement thread.
Wheme only questioning his alleged scumread for opportunistic voting, even though his decllared townreads did exactly the same thing.
Wheme self-vote.
Wheme correcting ""when I flip scum"" to ""if I flip scum."" Admittedly a weaker reason, but still feels suspect to me.",71675,2017-05-11 16:27:00,1204
9207,Hikari Link,And this is why somebody should've hammered...,71675,2017-05-11 16:27:00,1205
9208,WhemeStar,lol hikari your town but the reasons are weak,71675,2017-05-11 16:28:00,1206
9209,WhemeStar,Your last reason isn't even a reason,71675,2017-05-11 16:28:00,1207
9210,havingfitz,"
Then you missed the lone game that had a watcher and double voter in it...circa 2007.  
And the double voter was scum.",71675,2017-05-11 16:29:00,1208
9211,MarioManiac4,Wheme selfvoting is town more than anything IMO.,71675,2017-05-11 16:30:00,1209
9212,MarioManiac4,"also, ""if i flip town"" has slight motivation as town but i don't think scum would do it ever",71675,2017-05-11 16:30:00,1210
9213,MarioManiac4,"like
his selfvote is bad af as scum and I can't see scum doing it ever
His selfvote was evidently not a scumclaim now and although it is bad I don't think it was scum at all
(im going to feel so stupid if wheme flips scum lmao)",71675,2017-05-11 16:32:00,1211
9214,TwoFace,"
transc did scummy shit
got pressured and reacted poorly
falsely accused me of some shit
when the pressure wasn't backing off took his ball and went home
Wheme replaced in and has done absolutely no scum hunting
refused to make a case on his top scum read and in the process proved himself a hypocrite
self voted

that's pretty much a recipe for scum imo",71675,2017-05-11 16:33:00,1212
9215,TwoFace,"
clearly you don't because if you did you would know I would scum read you for the things you have done and you did them anyway",71675,2017-05-11 16:34:00,1213
9216,MarioManiac4,"transc/wheme slot has done anti-town things
but i think it's town

hypocrisy doesn't always come from scum btw",71675,2017-05-11 16:35:00,1214
9217,TwoFace,"
it's cute that you still think the reason why I think your claim is fake is because of my double voting ability when I pretty much implied earlier it wasn't...",71675,2017-05-11 16:36:00,1215
9218,havingfitz,"
Scum self voting is not uncommon.   More often it's as a hammer to avoid discussion but I've seen non hammer scum self votes.  For the reaction you're having.",71675,2017-05-11 16:36:00,1216
9219,TwoFace,"
nope and shame on you or anyone else who dare say self voting is town. don't degrade this site anymore than it already has been.",71675,2017-05-11 16:37:00,1217
9220,MarioManiac4,"it's the way he did it
not that he did it",71675,2017-05-11 16:38:00,1218
9221,TwoFace,"
 ",71675,2017-05-11 16:38:00,1219
9222,havingfitz,"
I never said this.  I like research too and thought it an interesting find.",71675,2017-05-11 16:38:00,1220
9223,MarioManiac4,"""HIS selfvote""
like jfc if you're going to attack me at least get your facts right",71675,2017-05-11 16:39:00,1221
9224,TwoFace,"
doesn't compute...

town should never do it so there is no ""if you do it this way it's totally acceptable"" part in my rulebook and it shouldn't be in anyone else's either...",71675,2017-05-11 16:40:00,1222
9225,TwoFace,"
i definitely felt it was implied because why else would you single that out?

I will say that the reason I don't think you are watcher is because of something completely different than my ability do double vote. I will not be sharing what that reason is because it is really irrelevant when it will be clear soon enough if you are telling the truth or lying.",71675,2017-05-11 16:42:00,1223
9226,MarioManiac4,"i'm not saying it's acceptable
i'm saying it looks town if anything",71675,2017-05-11 16:43:00,1224
9227,havingfitz,"
I didn't have to look far...a recent completed game of mine, mini 1903, had 2 of the 3 scum members self vote (Mom hammer).  So no tr for self votes imo.",71675,2017-05-11 16:44:00,1225
9228,havingfitz,"
Non hammer",71675,2017-05-11 16:44:00,1226
9229,ThinkBig,"Official Vote Count

   WhemeStar (5): TwoFace, TwoFace, Ircher, Hikari Link, havingfitz
Gamma Emerald (2): MortFeld, Tarkus
Ircher (1): MarioManiac4
Hikari Link (1): PenguinPower

Not Voting (4): BigYoshiFan, MMM, RayFrost, Gamma Emerald, WhemeStar

With 13 alive, it takes 7 to lynch.

WhemeStar is the leading wagon and is at L-2

Deadline: (expired on 2017-05-16 18:21:03)",71675,2017-05-11 16:45:00,1227
9230,Hikari Link,"
Perceived slips are legitimate reasons to scumread. Just because you come up with some explanation for the slip, doesn't mean you are telling the truth.",71675,2017-05-11 16:46:00,1228
9231,TwoFace,"
let's just agree to disagree",71675,2017-05-11 16:46:00,1229
9232,MarioManiac4,k,71675,2017-05-11 16:46:00,1230
9233,TwoFace,"mod, since Ray basically hasn't made any game related posts can that recent one not count towards his activity counter? I don't think is acceptable to basically let days go by without producing content just cause you make a single post. The idea of him getting essentially another 72 hours (48 + 24 prod) is not sitting well with me.",71675,2017-05-11 16:49:00,1231
9234,ThinkBig,He has read the prod that I have sent him but has not yet responded. I'll give it a little more time or I will force replace him. ,71675,2017-05-11 16:52:00,1232
9235,WhemeStar,"

Yeah but it Isn't a slip but k",71675,2017-05-11 16:52:00,1233
9236,WhemeStar,"

Not gonna change my playstyle to make you happy :/",71675,2017-05-11 16:53:00,1234
9237,PenguinPower,I don't think Wheme is scum.,71675,2017-05-11 16:54:00,1235
9238,Hikari Link,"
Let's not play this game. Would you honestly say it was a slip if you were scum?",71675,2017-05-11 16:55:00,1236
9239,Hikari Link,"
And you know what? You might be right. But you also might be wrong. Either way, a flip gives us some info to start working with and it gets this game out of its stagnated state (hopefully).",71675,2017-05-11 16:58:00,1237
9240,PenguinPower,I'm not going to vote for an info lynch with 5 days remaining.  That's dumb.,71675,2017-05-11 16:59:00,1238
9241,TwoFace,"
he posted today after the prod I believe. but it was just a single post saying he's going to be busy",71675,2017-05-11 17:03:00,1239
9242,havingfitz,"
I'm good waiting until you catch up to see what your thoughts on others are.

UNVOTE: 

That's a less stressful L-3 Wheme.  A good chance to actually make a case beyond ""he's scum"" to change people's minds.

Btw...if there was only a day or two left there would have been no unvote.",71675,2017-05-11 17:03:00,1240
9243,ThinkBig,I failed  to see his post. I'll give him (expired on 2017-05-12 14:04:42) to post something besides pdodges and provide game content or he will be replaced.,71675,2017-05-11 17:04:00,1241
9244,TwoFace,"
you have been in this game less than an hour and probably haven't read much. I don't think your opinion holds any weight atm, especially without some good reasons why",71675,2017-05-11 17:05:00,1242
9245,TwoFace,"
he was given the opportunity earlier before getting to L-1 and he refused. Why do you think he will do it now?",71675,2017-05-11 17:06:00,1243
9246,MortFeld,"
I kinda agree.",71675,2017-05-11 17:08:00,1244
9247,havingfitz,"
I don't....but I can at least force a do or die option on him while at the same time allowing Penguin time to post thoughts and not rush the day.  Especially when a little new or reinvigorated blood is injected into the game.",71675,2017-05-11 17:10:00,1245
9248,MortFeld,"
Actually I agree.",71675,2017-05-11 17:12:00,1246
9249,TwoFace,why? other than the self vote thing which i already agree with I see no reasons as to why he is town.,71675,2017-05-11 17:21:00,1247
9250,Hikari Link,"
It's really not. This game has been going nowhere real quick for the last 20 pages or so, players have been inactive as fuck, and we've already ostensibly got two town PRs claimed. I'd rather not force another large wagon and potentially make it go up to 3 so that scum have the pick of the litter. If Wheme is scum, we have one less to take out. If he's town, then we've at least got something to work with. And that's only augmented by the night kill and whatever info fitz brings us tomorrow.",71675,2017-05-11 17:21:00,1248
9251,TwoFace,"
well see that's the thing. this isn't an info lynch...",71675,2017-05-11 17:26:00,1249
9252,Gamma Emerald,"
You may not have been paying attention but in Eager snakes mini Normal the was a mafia watcher",71675,2017-05-11 17:31:00,1250
9253,MortFeld,"
Yeah I'm definitely not going to be able to convince you. He just feels town.",71675,2017-05-11 17:32:00,1251
9254,Gamma Emerald,"
Oh hey the same alert mastina uses",71675,2017-05-11 17:40:00,1252
9255,PenguinPower,"Hey, Mort.  Will you sum up your reads for me?",71675,2017-05-11 17:47:00,1253
9256,MMM,"Host meta is bad imo.

lol
lol
Hi Transcend...?

Oh speaking of host meta...
Ya I say don't obvscum fitz just because of his role either. I find him somewhat scummy upon catching up - I don't really like him TRing people solely for having the same opinions as him without a sign or explanation of how the same opinions also came from the same place - but I really don't want to risk a Watcher flip on day 1 either, so I won't vote him today.

I swear to god this guy is literally Transcend's alt.",71675,2017-05-11 17:47:00,1254
9257,MMM,"Also someone asked for a counterwagon to be started
VOTE: Yoshi",71675,2017-05-11 17:47:00,1255
9258,MortFeld,"
Titus havingfitz - likely scum
Ircher - nullscumish
Transcend WhemeStar - town
TwoFace - town
MarioManiac4 - idk, nullscumish
BigYoshiFan - town
Gamma Emerald - scum
Tarkus - maybe town but I want them to DO more
NotTheRealPaul -Grey- RayFrost - grey was very effortful but said some things I didn't like
ChannelDelibird PenguinPower - null
MMM - town
Hikari Link - town",71675,2017-05-11 17:55:00,1256
9259,PenguinPower,VOTE: gamma,71675,2017-05-11 18:02:00,1257
9260,TwoFace,"
 ",71675,2017-05-11 18:05:00,1258
9261,TwoFace,"
1. I don't really understand why you responded to this since I am not even voting him anymore
2. not really",71675,2017-05-11 18:06:00,1259
9262,Hikari Link,"Fine, whatever. Gamma is fine too.

UNVOTE: WhemeStar
VOTE: Gamma Emerald",71675,2017-05-11 18:07:00,1260
9263,TwoFace,"this game has gone from fun to no fun like that. It's bad enough I have to be forced to play with somebody I have no interest in playing with but now we are letting scum off the hood?

smfh",71675,2017-05-11 18:09:00,1261
9264,MortFeld,"Why is Wheme scum? It's like the same reason Transcend is scum. They play like scum according to you - which honestly might be true (for Wheme moreso than Transcend I'd say). But like, I played a game with town!Wheme where honestly he played awful. Like I don't even know what his reads were but it was like he was asking to be lynched and he was lynched and he was town, and it did nothing to help find scum and I was pissed. But that's just Wheme. So unless he's done something actually scummy other than explain himself poorly and be enigmatic n shit, I'm not voting him.",71675,2017-05-11 18:11:00,1262
9265,PenguinPower,"

No one's forcing you to do anything. Chill.",71675,2017-05-11 18:15:00,1263
9266,MortFeld,"
!!!! Ok Mario can be town",71675,2017-05-11 18:15:00,1264
9267,MortFeld,"
Wait he has lots of reasons to do this as scum too nvm. But this makes me more sure of town!Wheme.",71675,2017-05-11 18:16:00,1265
9268,TwoFace,"
He quoted a very pro-town post and called the person who made it scum and when he explains why it's scummy, it turns out his reason wasn't accurate
He then added the fact that ircher voted him without any reason but doesn't seem to have an issue with anyone else who did something similar.

none of that comes from a town mindset. That comes from a scum mindset trying to cast shade on somebody who looks town",71675,2017-05-11 18:22:00,1266
9269,TwoFace,"
1. you don't know what the fuck you are even talking about
2. don't tell me to chill",71675,2017-05-11 18:23:00,1267
9270,TwoFace,"
from that one post?  ",71675,2017-05-11 18:23:00,1268
9271,TwoFace,i can't even deal with this game right now.,71675,2017-05-11 18:24:00,1269
9272,PenguinPower,Chill.,71675,2017-05-11 18:24:00,1270
9273,MortFeld,"jesus Wheme's ISO is a trainwreck

Wheme do you purposefully try to get lynched and base your strategy around that?",71675,2017-05-11 18:25:00,1271
9274,MortFeld,"
Read the next post :/

TF man...",71675,2017-05-11 18:25:00,1272
9275,havingfitz,"
I assume there have been.  I just don't recall ever seeing any.  My main point was that town watchers aren't uncommon.  IMO at least.",71675,2017-05-11 18:28:00,1273
9276,ThinkBig,Bottom,71675,2017-05-11 18:31:00,1274
9277,ThinkBig,"Official Vote Count

 Gamma Emerald (4): MortFeld, Tarkus, PenguinPower, Hikari Link
WhemeStar (3): TwoFace, TwoFace, Ircher
BigYoshiFan (1): MMM
Ircher (1): MarioManiac4

Not Voting (5): havingfitz, BigYoshiFan, RayFrost, WhemeStar, Gamma Emerald

With 13 alive, it takes 7 to lynch.

Gamma Emerald is the leading wagon and is as L-3  

Deadline: (expired on 2017-05-16 18:21:03)",71675,2017-05-11 18:31:00,1275
9278,Gamma Emerald,"
Why",71675,2017-05-11 18:34:00,1276
9279,Gamma Emerald,">Mort calls me scum
>PP naked votes me
I think I found a scum
VOTE: PenguinPower",71675,2017-05-11 18:36:00,1277
9280,TwoFace,"naked votes aren't scummy.

what else you have other than omgus?",71675,2017-05-11 18:37:00,1278
9281,MortFeld,"
What has PPslot even done other than vote GE, and call Transcend/Wheme town?",71675,2017-05-11 18:39:00,1279
9282,havingfitz,"
I assume there have been.  I just don't recall ever seeing any.  My main point was that town watchers aren't uncommon.  IMO at least.",71675,2017-05-11 18:40:00,1280
9283,Gamma Emerald,"
The timing is",71675,2017-05-11 18:40:00,1281
9284,Hikari Link,"
Assuming he's ChannelDelibird (which I believe he is), he also placed a shit vote on me, then went V/LA. So not much, honestly.",71675,2017-05-11 18:42:00,1282
9285,havingfitz,Pardon the double post.  I thought I'd hit preview instead of submit.  Joys of phone posting.,71675,2017-05-11 18:44:00,1283
9286,PenguinPower,"

I was weighing whether or not Mort was scum - his posting is a bit different than the last game I played with him.  He's reads mostly aligned with mine, so I'm going to treat him as town.  We both don't see Wheme as scum here, you were the closet counterwagon, and I think you're scum.

Your reads don't align with mine and I think you have a pretty yucky ISO that is full of empty questions.

Here's where I'm at after a scan through.

{Hikari, Twoface, Mortfeld}
{Wheme, MMM, BYF}
{Tarkus, Rayfrost}
{Ircher, Havingfitz, Mariomaniac4}
{Gamma}

Sooooo.....yeah.",71675,2017-05-11 18:45:00,1284
9287,TwoFace,"
nothing",71675,2017-05-11 18:46:00,1285
9288,Gamma Emerald,Having differing reads is grounds for a scumread?,71675,2017-05-11 18:47:00,1286
9289,PenguinPower,Because that's what I said.....,71675,2017-05-11 18:47:00,1287
9290,TwoFace,"
nah, sorry you need something more of remove the vote.

don't get me wrong I don't like what pp has done since replacing in but he isn't getting lynched based off your bad reasoning.",71675,2017-05-11 18:47:00,1288
9291,MortFeld,,71675,2017-05-11 18:47:00,1289
9292,MortFeld,UNVOTE: ,71675,2017-05-11 18:47:00,1290
9293,MortFeld,"
Hm. But having similar reads is grounds for a townread?

How am I posting differently?",71675,2017-05-11 18:48:00,1291
9294,TwoFace,"
post a case on gamma.",71675,2017-05-11 18:48:00,1292
9295,PenguinPower,"

Last game was a newbie, and you had a lot more analysis in your posts than I am seeing here.  And yes, similar reads lacking other information is a good start for a townread.



I don't do that.",71675,2017-05-11 18:49:00,1293
9296,WhemeStar,VOTE: Ircher,71675,2017-05-11 18:50:00,1294
9297,MortFeld,"Ok, so lack of analysis. Yeah I'm pretty done with this particular game and possibly mafia in general. It's not AI.",71675,2017-05-11 18:50:00,1295
9298,TwoFace,"
you are going to have to if you want anyone to take you seriously",71675,2017-05-11 18:51:00,1296
9299,PenguinPower,"

Playing outside a typical playstyle can absolutely be AI. But, whatevs.",71675,2017-05-11 18:53:00,1297
9300,Hikari Link,"
Having similar reads (especially on a replace) is actually a pretty good way to read someone as town, I feel. If you are reading a game and thinking ""this guy's saying all the things I'm thinking"" and you are town, then I think there's a good chance the person you are reading is town. Not to say that scum can't replace in and pick a player to blindly sheep. 

It might be hard for us to tell which PP is and shouldn't be a towntell, but if he's town, then it's a reasonable stance from his perspective.",71675,2017-05-11 18:54:00,1298
9301,MortFeld,"
No I'm not saying the pattern isn't AI, I'm saying it's not AI for me.",71675,2017-05-11 18:55:00,1299
9302,TwoFace,"
I honestly don't believe PP has read enough of this game to have any sort of reads list though. The fact he posted some shitty list doesn't look good especially when he is refusing to explain his scum read. To me it looks like he is sheeping other people's reads which is not protown",71675,2017-05-11 18:56:00,1300
9303,Gamma Emerald,"
Reading through my game with you where you were scum I think this might be a town post
UNVOTE: ",71675,2017-05-11 18:57:00,1301
9304,Hikari Link,"
On this we can agree.",71675,2017-05-11 18:57:00,1302
9305,TwoFace,"
Like you can't ask this and then refuse to do the same when you are asked.",71675,2017-05-11 19:04:00,1303
9306,Hikari Link,"
I mean, he's had three hours, I'd be shocked if he did much more than skimming. And it's entirely possible that he just sheeped Mort, since he asked for his reads before posting his garbage list. I just don't care. You wanna lynch him for that? Be my guest. I just want this Day to be over so we can stop faffing about in the dark and start playing some real Mafia. 

I don't care about a Day 1 mislynch; it's almost inevitable for town to do so Day 1 and we can't lynch the guy who I think has the highest chance of being scum right now (fitz), so that makes it even more unlikely. We got a lot of discussion out of today (too much more and it'll be harder to reanalyze as we go forward), so I just want to end the day and get the game started.",71675,2017-05-11 19:06:00,1304
9307,TwoFace,If wheme isn't getting lynched I've moved pp up to my 2nd.,71675,2017-05-11 19:10:00,1305
9308,WhemeStar,"

lol kinda",71675,2017-05-11 19:17:00,1306
9309,PenguinPower,"I mean, I said that my reads were based on a scan through so, yeah...and I also gave my reasoning for gamma.  His questioning doesn't feel genuine or productive.  I cbf'd to make a quote-by-quote WoT case outside of MyLo/LyLo.  If you want to lynch me for that...ok.",71675,2017-05-11 19:21:00,1307
9310,Hikari Link,"
Considering where the votes (and public sentiment) lie now, it's pretty safe to say he won't be. Can you live with a Gamma lynch though? He seems more viable. Though PP is getting in some hot water and there's mediocre buzz around Ircher. Whatever it is, let's just get to it.",71675,2017-05-11 19:22:00,1308
9311,TwoFace,"
No I can't",71675,2017-05-11 19:32:00,1309
9312,Hikari Link,"
Yeah, I was afraid you'd say that. PP then? I'll vote if you will.",71675,2017-05-11 19:34:00,1310
9313,TwoFace,I can't unvote caught scum.,71675,2017-05-11 19:46:00,1311
9314,WhemeStar,"See twoface this is why I voted myself to help you out, not help myself",71675,2017-05-11 19:48:00,1312
9315,TwoFace,If somehow you are town you definitely helped me...  ,71675,2017-05-11 19:53:00,1313
9316,WhemeStar,"See I am town, my selfvote was for my flip to help your reads out. But your too stubbborn to change them even after my flip",71675,2017-05-11 19:55:00,1314
9317,TwoFace,"I'm stubborn?

You know in advance that I probably wouldn't change them
You know in advance what I expect from townies and do the opposite 
I ask for some reasons for your scum reads and you refuse
AND you know I'll think you are confirmed scum for self voting 

Yet you do all of this anyway and I'm the stubborn one? 

If you are town, very clearly you are. 

Almost everything your predecessor did including the BS replace out was scummy. 
Every single thing you've done this game is scummy. 

If you flip town how the fuck can I find scum on your wagon? How can your town flip help me with my reads? 

Your town flip doesn't change my read on fitz. 
It doesn't change my read on yoshi
It doesn't even change my read on PP. 

So how can you getting yourself lynched help me if you are town? 

It can't. 

You know what can? Fucking scum hunting. Providing reasons (good or bad) on why you scum read people or even town read people. 

That helps me.",71675,2017-05-11 20:23:00,1315
9318,TwoFace,"
Nothing from you seems genuine. You asking for reasons why wheme was being run up wasn't genuine. Your mysterious town read on them doesn't seem genuine, that reads list is definitely not genuine and your refusal to explain why gamma is scum is just plain crap.",71675,2017-05-11 20:43:00,1316
9319,PenguinPower,K.,71675,2017-05-11 20:50:00,1317
9320,MortFeld,"
Is this ""TF your playstyle annoys me so I'm not going to respond to your posts"" or ""Your points are invalid for ___ reason"" or what?",71675,2017-05-11 20:54:00,1318
9321,PenguinPower,Former.,71675,2017-05-11 20:55:00,1319
9322,PenguinPower,"But, really, what would you want me to say to that?  ""Nuh-uh, I'm completely genuine, you just don't see it.""  That's how he feels....can't change that.",71675,2017-05-11 20:56:00,1320
9323,TwoFace,"Why did you ask for people to explain their reasons for why they scum read wheme/transcend slot and 

1. Didn't respond to the one person who did
2. Didn't really push the others who didn't respond to get them to
3. Basically moved on and didn't care anymore",71675,2017-05-11 20:59:00,1321
9324,MortFeld,"
But he's saying you don't seem genuine for a specific reason that you could refute",71675,2017-05-11 21:01:00,1322
9325,Gamma Emerald,"Hm
Maybe PP and WhemePlay are scum together",71675,2017-05-11 21:03:00,1323
9326,TwoFace,"
Here I basically ask you to explain your town read on wheme and you don't.",71675,2017-05-11 21:05:00,1324
9327,TwoFace,"
I find it near impossible to scan that many pages and have actual reads because you need to read conversations and interactions to understand why things were said. I'm pretty sure you just scanned somebody you want to buddy and copied their reads. 

Now if you want to back up all your reads with reasons for them and do that within the next hour or so, maybe you can convince me they are genuine.",71675,2017-05-11 21:08:00,1325
9328,ThinkBig,"Official Vote Count

Gamma Emerald (3): Tarkus, PenguinPower, Hikari Link
WhemeStar (3): TwoFace, TwoFace, Ircher
Ircher (2): MarioManiac4, WhemeStar
BigYoshiFan (1): MMM

Not Voting (5): havingfitz, BigYoshiFan, MortFeld, RayFrost, Gamma Emerald

With 13 alive, it takes 7 to lynch.

Deadline: (expired on 2017-05-16 18:21:03)",71675,2017-05-11 21:30:00,1326
9329,TwoFace,And and telling me to chill after I told you to stop is a person who's just pushing buttons and I don't perceive that as a townie act,71675,2017-05-11 21:32:00,1327
9330,MMM,"How are Wheme and BYF townleans? How are you so sure on Ga--

OH FUCK OFF

This",71675,2017-05-11 21:40:00,1328
9331,MMM,"My lynch pool is PP, BYF and Whemestar. I'll settle for any of them.",71675,2017-05-11 21:41:00,1329
9332,Gamma Emerald,"
Not a bad pool imo",71675,2017-05-11 21:42:00,1330
9333,MortFeld,"I'd vote PP. BYF is likely town, Wheme is... always lynchbait. Apparently on purpose. I've never seen scum!Wheme so like Transcend I have no basis for scientific comparison but this feels like the town!Wheme I played with.",71675,2017-05-11 21:47:00,1331
9334,PenguinPower,"

I asked for opinions on Wheme because I replaced into a 48 page game where he was at L-1.  I then proceeded to read his ISO, check out a few games (including one where he was scum, which I modded, and one where he self-voted as town), and decided that he wasn't scum based on his tone and play.  Didn't really care about it after that.",71675,2017-05-11 21:50:00,1332
9335,PenguinPower,"

Here you don't ask, and it comes across as antagonistic, which I promptly ignored.",71675,2017-05-11 21:51:00,1333
9336,PenguinPower,"

I scanned individual ISOs of currently living players.  I'm not going to do anything within your timeframe as I have a life outside of this, so if you want to give me a short deadline, string me up and get bent.",71675,2017-05-11 21:52:00,1334
9337,PenguinPower,"

I was pushing buttons because I have a short temper sometimes and you pissed me off.  NAI.",71675,2017-05-11 21:53:00,1335
9338,Gamma Emerald,"Why would you scum ISOs of ""currently living players"" D1, when no one has died?",71675,2017-05-11 21:59:00,1336
9339,PenguinPower,Because I didn't look at those they replaced....,71675,2017-05-11 22:01:00,1337
9340,PenguinPower,Try hard.,71675,2017-05-11 22:01:00,1338
9341,Gamma Emerald,What's wrong with being a try hard?,71675,2017-05-11 22:05:00,1339
9342,PenguinPower,"Sorry...should have read ""try harder.""",71675,2017-05-11 22:06:00,1340
9343,Gamma Emerald,I was just asking a question since that read awkward.,71675,2017-05-11 22:09:00,1341
9344,TwoFace,So if wheme doesn't happen PP is a good lynch. He's probably scum and if he's town I'm pretty much going to not trust him or his reads.,71675,2017-05-11 22:15:00,1342
9345,PenguinPower,What an ass.,71675,2017-05-11 22:16:00,1343
9346,TwoFace,Yes you are acting like quite a big one and as such I can't trust you. You are doing the opposite of what a townie should do,71675,2017-05-11 22:19:00,1344
9347,TwoFace,If you are town you should be transparent. Refusing to explain why you townread somebody or why you scum read somebody is either scum or an ass (possibly both),71675,2017-05-11 22:20:00,1345
9348,PenguinPower,I've explained gamma.  Move on.  I've now explained Wheme - you ignored it.,71675,2017-05-11 22:22:00,1346
9349,PenguinPower,"I was transparent with my reads on players upon scanning so that people knew where I stood should Wheme end up lynched.  Why, as scum, would I have not just gone along with the Wheme lynch? Huh?

Yep.  I'm such a bad player, that I am doing things that call attention to myself instead of moving along with the crowd.",71675,2017-05-11 22:24:00,1347
9350,PenguinPower,"Sorry, I forgot that you are awesome and infallible.  We should all just sheep you moving forward.",71675,2017-05-11 22:24:00,1348
9351,TwoFace,So we can get PP to l-3. Who else would vote pp?,71675,2017-05-11 22:30:00,1349
9352,Hikari Link,"I count L-1.

TwoFace (one vote for each face)
Hikari Link
MortFeld
MMM
Gamma Emerald (or so it seems)

UNVOTE: Gamma Emerald
VOTE: PenguinPower",71675,2017-05-11 22:36:00,1350
9353,TwoFace,I'd still rather wheme but pp could definitely be a thing.,71675,2017-05-11 22:40:00,1351
9354,Gamma Emerald,VOTE: PP,71675,2017-05-11 23:22:00,1352
9355,PenguinPower,Yep.  Scum.,71675,2017-05-11 23:23:00,1353
9356,PenguinPower,I think this might be town until the votes form to lynch it...,71675,2017-05-11 23:24:00,1354
9357,BigYoshiFan,"I'm brain-dead now. I'll be back tomorrow, sorry.",71675,2017-05-11 23:26:00,1355
9358,TwoFace,Strange post,71675,2017-05-11 23:27:00,1356
9359,BigYoshiFan,"Topic got locked for a second. O.O
Anyways, why is that strange?",71675,2017-05-11 23:30:00,1357
9360,ThinkBig,"Official Vote Count

   WhemeStar (3): TwoFace, TwoFace, Ircher
PenguinPower (2): Hikari Link, Gamma Emerald
Gamma Emerald (2): Tarkus, PenguinPower
Ircher (2): MarioManiac4, WhemeStar
BigYoshiFan (1): MMM

Not Voting (4): havingfitz, BigYoshiFan, RayFrost, MortFeld

With 13 alive, it takes 7 to lynch.

WhemeStar is the leading wagon and is at L-4. 

Deadline: (expired on 2017-05-16 18:21:03)",71675,2017-05-11 23:30:00,1358
9361,ThinkBig,"

I thought there was a hammer. I was wrong.",71675,2017-05-11 23:31:00,1359
9362,BigYoshiFan,I thought that too because I though Hikari Link was listing the people who were voting PP. XD,71675,2017-05-11 23:32:00,1360
9363,TwoFace,"Cause you haven't posted anything in a while. PP is getting pressure and you post what looks like an avoidance post. 

P.edit - I definitely retract my thoughts on you TB

Modkill!!!! ",71675,2017-05-11 23:32:00,1361
9364,TwoFace,,71675,2017-05-11 23:33:00,1362
9365,BigYoshiFan,"That's a fair observation. I can almost guarantee I'll have read and posted by tomorrow, as long as the thread doesn't explode. I just can't do it right now.",71675,2017-05-11 23:35:00,1363
9366,Hikari Link,"
I can see how my post could be misleading. My bad.

Point is, we've got some potential support here, why don't we start getting the votes flowing?",71675,2017-05-12 00:11:00,1364
9367,PenguinPower,It's a little concerning that you don't care who is lynched as long as someone gets lynched soon.,71675,2017-05-12 00:15:00,1365
9368,PenguinPower,"

I mean...this is what you said you didn't want....just a few pages ago.",71675,2017-05-12 00:18:00,1366
9369,Ircher,What is the case on Penguin?,71675,2017-05-12 00:23:00,1367
9370,Ircher,"Actually, I'm fine w/ either Penguin or Wheme.
VOTE: Penguin",71675,2017-05-12 00:24:00,1368
9371,PenguinPower,lmao...switch the leading wagon to a new one.  Fine with either.,71675,2017-05-12 00:26:00,1369
9372,MortFeld,NVM I don't think I want to vote Penguin,71675,2017-05-12 00:31:00,1370
9373,TwoFace,"
",71675,2017-05-12 00:39:00,1371
9374,Hikari Link,"
I didn't and honestly still don't. But I'm basically tied to the whims of TwoFace right now. With how inactive this game has been, his two votes are going to be crucial to stop us from meandering around. But the fitz and Wheme wagons are dead and he doesn't have interest in lynching Gamma, so you'll do.",71675,2017-05-12 00:43:00,1372
9375,PenguinPower,That weak and bull...and TF is still on Wheme expressing his interest on Wheme.  Don't use that as a viable excuse.,71675,2017-05-12 00:45:00,1373
9376,PenguinPower,Your fluidity is hugely concerning.,71675,2017-05-12 00:46:00,1374
9377,Hikari Link,"
TwoFace is good with Wheme, but nobody else is, so it's not going to happen. I understand that a lynch takes more than two people. And unfortunately, nobody hammered when they should have, so here we are. You say don't like my reasoning? That's your prerogative. Mine is to end this godawful day.",71675,2017-05-12 00:52:00,1375
9378,PenguinPower,"Regardless of a town or scum lynch?  If that's your mindset, why would (town mindset) at least push for the lynch with he most info tied to it?

You must get a lot from mine....right?  ",71675,2017-05-12 00:53:00,1376
9379,MortFeld,"I'd rather end it by lynching scum, not lynchbait",71675,2017-05-12 00:53:00,1377
9380,PenguinPower,Again...the fluidity is concerning given we still have a third of the day left.,71675,2017-05-12 00:54:00,1378
9381,Ircher,"People I'd rather not lynch: Myself, Hikari, Yoshi, Mort, TwoFace.",71675,2017-05-12 00:54:00,1379
9382,MortFeld,That said if wheme doesn't cut this shit out I'm probably blacklisting him.,71675,2017-05-12 00:55:00,1380
9383,PenguinPower,"4/5 agreed, Ircher.",71675,2017-05-12 00:55:00,1381
9384,Ircher,Mario has been town enough I guess for Day 1 to also exclude him from my lynchpool.,71675,2017-05-12 00:55:00,1382
9385,PenguinPower,"Maybe, 3/5.",71675,2017-05-12 00:55:00,1383
